packet_size,write_freq,num_packets,direction,speed_total_bps,speed_valid_bps,send_rate_bps,latency_avg_ms,latency_min_ms,latency_max_ms,packet_loss_percent,corruption_percent,elapsed_time,packets_sent,packets_received,packets_corrupt,timestamp
2048,0.05,10,Sender → Receiver,70041.12950267225,58367.60791889355,116735.2158377871,382.8444004058838,282.3920249938965,483.8824272155762,40.0,16.666666666666664,1.4035181999206543,10,6,1,1762420207.5859492
2048,0.1,10,Sender → Receiver,77435.5829309381,77435.5829309381,86039.53658993122,287.7114878760444,263.0608081817627,337.6305103302002,10.0,0.0,1.9042408466339111,10,9,0,1762420211.3400712
2048,0.1,10,Sender → Receiver,77450.27401386271,77450.27401386271,86055.86001540301,292.4663225809733,275.15125274658203,351.35769844055176,10.0,0.0,1.9038796424865723,10,9,0,1762420215.0900185
2048,0.15,10,Sender → Receiver,63963.36026389741,63963.36026389741,71070.40029321934,242.6137924194336,230.89027404785156,248.63839149475098,10.0,0.0,2.3053197860717773,10,9,0,1762420219.233584
2048,0.15,10,Sender → Receiver,64005.08279897906,64005.08279897906,71116.7586655323,247.46309386359323,245.35322189331055,249.96423721313477,10.0,0.0,2.3038170337677,10,9,0,1762420223.381859
2048,0.2,10,Sender → Receiver,52573.19659709896,52573.19659709896,58414.662885665515,241.13146464029947,231.2450408935547,249.77827072143555,10.0,0.0,2.8047752380371094,10,9,0,1762420228.030195
2048,0.2,10,Sender → Receiver,52577.48714830759,52577.48714830759,58419.430164786216,240.52789476182727,231.33397102355957,250.6570816040039,10.0,0.0,2.804546356201172,10,9,0,1762420232.6783245
2048,0.25,10,Sender → Receiver,45997.786560850924,45997.786560850924,51108.6517342788,241.45536952548557,237.4565601348877,244.8279857635498,10.0,0.0,3.205719470977783,10,9,0,1762420237.7265987
2048,0.25,10,Sender → Receiver,46003.20604383548,46003.20604383548,51114.67338203942,240.1815520392524,230.2265167236328,248.35896492004395,10.0,0.0,3.2053418159484863,10,9,0,1762420242.7736819
2048,0.3,10,Sender → Receiver,40878.06624176895,40878.06624176895,45420.0736019655,240.44691191779245,233.40868949890137,246.6897964477539,10.0,0.0,3.607215642929077,10,9,0,1762420248.225785
2048,0.3,10,Sender → Receiver,39787.13966667402,39787.13966667402,44207.932962971136,238.36501439412436,228.67131233215332,246.20532989501953,10.0,0.0,3.7061221599578857,10,9,0,1762420253.7748966
2048,0.4,10,Sender → Receiver,32000.43186134779,32000.43186134779,35556.035401497546,239.59170447455514,231.2753200531006,248.49295616149902,10.0,0.0,4.607937812805176,10,9,0,1762420260.2243552
2048,0.4,10,Sender → Receiver,31998.032889497452,31998.032889497452,35553.36987721939,240.55120680067273,230.96060752868652,250.91552734375,10.0,0.0,4.608283281326294,10,9,0,1762420266.6827862
2048,0.5,10,Sender → Receiver,26770.850656403334,26770.850656403334,29745.389618225927,240.90676837497287,232.41233825683594,248.05855751037598,10.0,0.0,5.50808048248291,10,9,0,1762420274.0343537
2048,0.5,10,Sender → Receiver,26770.271277610624,26770.271277610624,29744.745864011802,241.91578229268393,232.10930824279785,250.81634521484375,10.0,0.0,5.508199691772461,10,9,0,1762420281.3901136
2048,0.7,10,Sender → Receiver,20165.06837711534,20165.06837711534,22405.631530128157,241.7680687374539,232.61499404907227,250.66709518432617,10.0,0.0,7.3124473094940186,10,9,0,1762420290.5485947
2048,0.7,10,Sender → Receiver,20444.838980097302,20444.838980097302,22716.48775566367,241.07117123074002,228.5327911376953,250.87475776672363,10.0,0.0,7.212382555007935,10,9,0,1762420299.6008422
2048,0.9,10,Sender → Receiver,16356.011868512722,16356.011868512722,18173.34652056969,241.42222934299045,231.75477981567383,250.349760055542,10.0,0.0,9.015400648117065,10,9,0,1762420310.4605253
2048,0.9,10,Sender → Receiver,16358.37737308771,16358.37737308771,18175.974858986345,238.70436350504556,231.33611679077148,246.03962898254395,10.0,0.0,9.014096975326538,10,9,0,1762420321.3270004
2048,1.0,10,Sender → Receiver,14871.20005818875,14871.20005818875,16523.55562020972,239.6984100341797,230.23056983947754,249.05037879943848,10.0,0.0,9.915541410446167,10,9,0,1762420333.08479
2048,1.0,10,Sender → Receiver,14873.041450574103,14873.041450574103,16525.601611749003,241.17965168423123,232.22756385803223,249.85551834106445,10.0,0.0,9.914313793182373,10,9,0,1762420344.8486297
4096,0.05,10,Sender → Receiver,71112.54912800057,14222.509825600113,142225.09825600113,472.2931385040283,472.2931385040283,472.2931385040283,50.0,80.0,2.3039534091949463,10,5,4,1762420348.999168
4096,0.05,10,Sender → Receiver,71109.4290931047,28443.77163724188,142218.8581862094,541.3072109222412,459.07020568847656,623.5442161560059,50.0,60.0,2.3040544986724854,10,5,3,1762420353.149353
4096,0.1,10,Sender → Receiver,72678.67800299569,24226.226000998562,121131.13000499282,536.3669395446777,484.3723773956299,588.3615016937256,40.0,66.66666666666666,2.705167531967163,10,6,4,1762420357.7004285
4096,0.1,10,Sender → Receiver,72660.97111408346,24220.323704694485,121101.61852347243,516.3669586181641,458.9207172393799,573.8131999969482,40.0,66.66666666666666,2.705826759338379,10,6,4,1762420362.252279
4096,0.15,10,Sender → Receiver,71544.87054993102,30662.087378541863,102206.95792847288,528.4934043884277,467.41318702697754,586.5297317504883,30.0,57.14285714285714,3.2060439586639404,10,7,4,1762420367.3062572
4096,0.15,10,Sender → Receiver,71549.14845497864,30663.92076641942,102213.06922139807,516.1444346110026,455.35850524902344,573.4262466430664,30.0,57.14285714285714,3.2058522701263428,10,7,4,1762420372.3657758
4096,0.2,10,Sender → Receiver,72686.83311782031,72686.83311782031,90858.54139727539,524.4666934013367,458.9991569519043,612.3220920562744,20.0,0.0,3.606485366821289,10,8,0,1762420377.813173
4096,0.2,10,Sender → Receiver,72703.75617395157,72703.75617395157,90879.69521743945,524.6538817882538,470.73912620544434,569.8437690734863,20.0,0.0,3.6056458950042725,10,8,0,1762420383.2623246
4096,0.25,10,Sender → Receiver,71813.11803755761,71813.11803755761,79792.35337506402,438.5063913133409,429.5005798339844,450.8826732635498,10.0,0.0,4.106659173965454,10,9,0,1762420389.209168
4096,0.25,10,Sender → Receiver,71813.2097606005,71813.2097606005,79792.4552895561,437.9369682735867,430.1793575286865,445.3542232513428,10.0,0.0,4.106653928756714,10,9,0,1762420395.1552749
4096,0.3,10,Sender → Receiver,65431.80827301632,65431.80827301632,72702.00919224035,446.28220134311255,444.5004463195801,447.76344299316406,10.0,0.0,4.5071656703948975,10,9,0,1762420401.5033507
4096,0.3,10,Sender → Receiver,65414.932400882106,65414.932400882106,72683.25822320234,432.4219756656223,430.0575256347656,434.093713760376,10.0,0.0,4.508328437805176,10,9,0,1762420407.8565013
4096,0.4,10,Sender → Receiver,54515.600557535734,54515.600557535734,60572.88950837304,441.04581409030493,438.1372928619385,443.2556629180908,10.0,0.0,5.4096808433532715,10,9,0,1762420415.1073287
4096,0.4,10,Sender → Receiver,54522.0548207885,54522.0548207885,60580.060911987224,444.49202219645184,430.4540157318115,450.7315158843994,10.0,0.0,5.409040451049805,10,9,0,1762420422.3601344
4096,0.5,10,Sender → Receiver,46727.975360189055,46727.975360189055,51919.97262243228,434.95506710476343,432.58070945739746,436.992883682251,10.0,0.0,6.311251401901245,10,9,0,1762420430.5165007
4096,0.5,10,Sender → Receiver,46742.913989866625,46742.913989866625,51936.571099851804,432.98782242669,428.77721786499023,450.49262046813965,10.0,0.0,6.309234380722046,10,9,0,1762420438.6669066
4096,0.7,10,Sender → Receiver,36353.117113321394,36353.117113321394,40392.35234813488,439.9432871076796,430.50599098205566,450.3133296966553,10.0,0.0,8.1124267578125,10,9,0,1762420448.628934
4096,0.7,10,Sender → Receiver,36352.17588361431,36352.17588361431,40391.306537349235,444.35707728068036,441.6642189025879,449.09071922302246,10.0,0.0,8.112636804580688,10,9,0,1762420458.5850558
4096,0.9,10,Sender → Receiver,29745.333252855005,29745.333252855005,33050.37028095,433.480183283488,432.2514533996582,436.19394302368164,10.0,0.0,9.914563655853271,10,9,0,1762420470.3460782
4096,0.9,10,Sender → Receiver,29743.328415461023,29743.328415461023,33048.14268384558,442.08280245463055,430.9849739074707,450.1838684082031,10.0,0.0,9.915231943130493,10,9,0,1762420482.1050687
4096,1.0,10,Sender → Receiver,27263.696438593026,27263.696438593026,30292.99604288114,434.99016761779785,432.6951503753662,437.6044273376465,10.0,0.0,10.81702184677124,10,9,0,1762420494.7643197
4096,1.0,10,Sender → Receiver,27263.320868362425,27263.320868362425,30292.578742624915,435.31282742818195,433.7944984436035,436.6016387939453,10.0,0.0,10.817170858383179,10,9,0,1762420507.4217372
